0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.0013553698432736188,0.001183047665150723
-0.0013553698433393967,0.0011830476651566507
0.00273868347859055,-0.005442646499053426
0.0027386834535802406,-0.005442646521375749
0.0031318714677285,-0.003390644523269654
0.003131871467744398,-0.0033906445232711607
-0.0015760215373120112,-0.004836501590826754
-0.0014546931627077682,-0.00461804981597326
0.0008285033897344148,0.0011701166799207236
-0.0005368331190150769,0.0025990864116193025
-0.0018507536510972205,-0.004735557856823416
-0.001141202771832761,-0.004553361022733849
-0.012709213008568136,-0.0183593325280687
-0.008938350316010002,-0.01919474394036994
-0.022448128532964202,-0.03207612376515992
-0.01672315028198554,-0.020520250022467476
-0.03456289471115006,-0.038892873717154844
-0.029604932288068018,-0.030971299100407402
-0.04986581148028312,-0.062137360773830266
-0.039734602656134446,-0.04384210842020487
-0.06126975789202443,-0.07354653184473917
-0.04111959193064754,-0.0432101164536289
-0.06150068442116268,-0.08203557296749947
-0.03878081376603361,-0.0403054322489768
-0.04347820775180183,-0.07571801410244244
-0.02379423710052568,-0.042376140370168666
-0.019454492507194415,-0.05237967883076528
0.0013212199741901645,-0.01829638460227624
0.004649805372231208,-0.01634571145021947
0.006277711309512981,0.0043739808949962815
-0.0005452154631845046,-0.01702794767157273
0.005522939175149219,-0.014321408942188824
0.006200774969093796,-0.021696927160519547
0.004879526779883105,-0.023155408905240565
-0.007391795503003656,-0.019990214387191695
-0.0037663667815168896,-0.022031145933774057
0.0049471466384153374,-0.017198523784653367
0.009349313853967174,-0.018248990757118576
0.0303753711293667,-0.017093131370459414
0.028666246431744088,-0.01992330879427888
0.024572985831661953,-0.02567071076278019
0.03219350527766155,-0.022565417350191498
0.02863186590911726,-0.03659399512382212
0.032010628047134525,-0.027922322262557465
0.03898798158741589,-0.02018364109531946
0.03919669190876012,-0.02204814736002132
0.04663013799227648,-0.026420135800355786
0.04706860118509046,-0.031312461347995375
0.05487342425974755,-0.03919438749293822
0.057032038139911964,-0.04160185007072454
0.0717226861210211,-0.041312600204870584
0.07366221691987741,-0.03419216055111272
0.09204971524676184,-0.042536978668324205
0.09394533579824371,-0.03725973298832101
0.11065662306683963,-0.040890679006807006
0.10888289894865211,-0.04246841991257651
0.11115188396672343,-0.06714938841759494
0.10959775379638248,-0.060093858701844916
0.11032370414300095,-0.07747086285926204
